12-oxo-c-LTB3		C30H47N3O10S				122164853		ZFHPYBQKHVEFHO-LECUDPRGSA-N	InChI=1S/C30H47N3O10S/c1-2-3-4-5-6-8-12-21(34)13-9-7-10-15-25(24(35)14-11-16-27(37)38)44-20-23(29(41)32-19-28(39)40)33-26(36)18-17-22(31)30(42)43/h6-10,15,22-25,35H,2-5,11-14,16-20,31H2,1H3,(H,32,41)(H,33,36)(H,37,38)(H,39,40)(H,42,43)/b8-6-,9-7+,15-10+/t22-,23-,24-,25+/m1/s1		MAM00333
12-OxoETE		C20H30O3	LMFA03060019		CHEBI:34151	5283162		GURBRQGDZZKITB-VXBMJZGYSA-N	InChI=1S/C20H30O3/c1-2-3-4-5-10-13-16-19(21)17-14-11-8-6-7-9-12-15-18-20(22)23/h7-11,13-14,17H,2-6,12,15-16,18H2,1H3,(H,22,23)/b9-7-,11-8-,13-10-,17-14+		MAM00334
13(S)-HODE		C18H32O3	LMFA02000228		CHEBI:34154	6443013		HNICUWMFWZBIFP-IRQZEAMPSA-N	InChI=1S/C18H32O3/c1-2-3-11-14-17(19)15-12-9-7-5-4-6-8-10-13-16-18(20)21/h7,9,12,15,17,19H,2-6,8,10-11,13-14,16H2,1H3,(H,20,21)/b9-7-,15-12+/t17-/m0/s1		MAM00336
13(S)-HPODE		C18H32O4	LMFA02000034	C04717	CHEBI:15655	5280720		JDSRHVWSAMTSSN-IRQZEAMPSA-N	InChI=1S/C18H32O4/c1-2-3-11-14-17(22-21)15-12-9-7-5-4-6-8-10-13-16-18(19)20/h7,9,12,15,17,21H,2-6,8,10-11,13-14,16H2,1H3,(H,19,20)/b9-7-,15-12+/t17-/m0/s1		MAM00337
13,14-Dihydro-15-keto-pgd2		C20H32O5	LMFA03010022		CHEBI:72603	5283036		VSRXYLYXIXYEST-KZTWKYQFSA-N	InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,16-18,22H,2-3,5-6,8-14H2,1H3,(H,24,25)/b7-4-/t16-,17-,18+/m1/s1		MAM00338
13,14-Dihydro-15-oxo-lipoxin A4		C20H32O5	LMFA03050025			53481470		FPRPRBFSKMFXRV-HJGGDGFVSA-N	InChI=1S/C20H32O5/c1-2-3-8-12-17(21)13-9-6-4-5-7-10-14-18(22)19(23)15-11-16-20(24)25/h4-7,10,14,18-19,22-23H,2-3,8-9,11-13,15-16H2,1H3,(H,24,25)/b6-4-,7-5+,14-10+/t18-,19-/m1/s1		MAM00339
13,14-Dihydro- lipoxin A4		C20H34O5	LMFA03050024			53481469		WRFBDEURXXFJRY-WYMHFOEZSA-N	InChI=1S/C20H34O5/c1-2-3-8-12-17(21)13-9-6-4-5-7-10-14-18(22)19(23)15-11-16-20(24)25/h4-7,10,14,17-19,21-23H,2-3,8-9,11-13,15-16H2,1H3,(H,24,25)/b6-4-,7-5+,14-10+/t17-,18-,19-/m1/s1		MAM00340
13,16,19-Docosatrienoic acid		C22H38O2	LMFA01030407		CHEBI:80549CHEBI:92029	5312556		WBBQTNCISCKUMU-IUQGRGSQSA-N	InChI=1S/C22H38O2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)24/h3-4,6-7,9-10H,2,5,8,11-21H2,1H3,(H,23,24)/b4-3+,7-6+,10-9+		MAM00341
13-cis-Retinal		C20H28O	LMPR01090018		CHEBI:45487	6436079		NCYCYZXNIZJOKI-HWCYFHEPSA-N	InChI=1S/C20H28O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,15H,7,10,14H2,1-5H3/b9-6+,12-11+,16-8+,17-13-		MAM00349
13-cis-retinoate		C20H27O2-			CHEBI:169952	7048538		SHGAZHPCJJPHSC-XFYACQKRSA-M	InChI=1S/C20H28O2/c1-15(8-6-9-16(2)14-19(21)22)11-12-18-17(3)10-7-13-20(18,4)5/h6,8-9,11-12,14H,7,10,13H2,1-5H3,(H,21,22)/p-1/b9-6+,12-11+,15-8+,16-14-		MAM00350
13-cis-Retinol		C20H30O	LMPR01090011	C19962	CHEBI:45479	9904001		FPIPGXGPPPQFEQ-HWCYFHEPSA-N	InChI=1S/C20H30O/c1-16(8-6-9-17(2)13-15-21)11-12-19-18(3)10-7-14-20(19,4)5/h6,8-9,11-13,21H,7,10,14-15H2,1-5H3/b9-6+,12-11+,16-8+,17-13-		MAM00351
13-cis-retinoyl-beta-D-glucuronide		C26H36O8			CHEBI:28870	5281877		MTGFYEHKPMOVNE-NEFMKCFNSA-N	InChI=1S/C26H36O8/c1-15(11-12-18-17(3)10-7-13-26(18,4)5)8-6-9-16(2)14-19(27)33-25-22(30)20(28)21(29)23(34-25)24(31)32/h6,8-9,11-12,14,20-23,25,28-30H,7,10,13H2,1-5H3,(H,31,32)/b9-6+,12-11+,15-8+,16-14+/t20-,21-,22+,23-,25+/m0/s1		MAM00352
13-Hete		C20H32O3	LMFA03060104		CHEBI:137345	53481471		SAKQICHVWOJSNI-BWWNDVLWSA-N	InChI=1S/C20H32O3/c1-2-3-4-10-13-16-19(21)17-14-11-8-6-5-7-9-12-15-18-20(22)23/h6-9,13-14,16-17,19,21H,2-5,10-12,15,18H2,1H3,(H,22,23)/b8-6-,9-7-,16-13-,17-14-		MAM00354
13-hydroxy-alpha-tocopherol		C29H50O3			CHEBI:84962	53481465		URYLCCKXLNXSRS-XIRVVSDESA-N	InChI=1S/C29H50O3/c1-20(13-9-14-22(3)19-30)11-8-12-21(2)15-10-17-29(7)18-16-26-25(6)27(31)23(4)24(5)28(26)32-29/h20-22,30-31H,8-19H2,1-7H3/t20-,21+,22?,29+/m0/s1		MAM00356
13-hydroxy-gamma-tocopherol		C28H48O3			CHEBI:84963	90659907		QNBPVJMQPAQXML-WQSDRKHBSA-N	InChI=1S/C28H48O3/c1-20(12-8-13-22(3)19-29)10-7-11-21(2)14-9-16-28(6)17-15-25-18-26(30)23(4)24(5)27(25)31-28/h18,20-22,29-30H,7-17,19H2,1-6H3/t20-,21+,22?,28+/m0/s1		MAM00360
14,15-DHET		C20H34O4	LMFA03050010		CHEBI:63966	5283147		SYAWGTIVOGUZMM-ILYOTBPNSA-N	InChI=1S/C20H34O4/c1-2-3-12-15-18(21)19(22)16-13-10-8-6-4-5-7-9-11-14-17-20(23)24/h4,6-7,9-10,13,18-19,21-22H,2-3,5,8,11-12,14-17H2,1H3,(H,23,24)/b6-4-,9-7-,13-10-		MAM00364
14,15-DiHETE		C20H32O4	LMFA03060077		CHEBI:88459	16061119		BLWCDFIELVFRJY-QXBXTPPVSA-N	InChI=1S/C20H32O4/c1-2-3-12-15-18(21)19(22)16-13-10-8-6-4-5-7-9-11-14-17-20(23)24/h3-4,6-7,9-10,12-13,18-19,21-22H,2,5,8,11,14-17H2,1H3,(H,23,24)/b6-4-,9-7-,12-3-,13-10-		MAM00365
14,15-Eet		C20H32O3	LMFA03080005		CHEBI:34157	5283205		JBSCUHKPLGKXKH-ILYOTBPNSA-N	InChI=1S/C20H32O3/c1-2-3-12-15-18-19(23-18)16-13-10-8-6-4-5-7-9-11-14-17-20(21)22/h4,6-7,9-10,13,18-19H,2-3,5,8,11-12,14-17H2,1H3,(H,21,22)/b6-4-,9-7-,13-10-		MAM00366
14-Demethyllanosterol		C29H48O	LMST01010176		CHEBI:18364	165609		CHGIKSSZNBCNDW-QGBOJXOESA-N	InChI=1S/C29H48O/c1-19(2)9-8-10-20(3)22-12-13-23-21-11-14-25-27(4,5)26(30)16-18-29(25,7)24(21)15-17-28(22,23)6/h9,20,22-23,25-26,30H,8,10-18H2,1-7H3/t20-,22-,23+,25+,26+,28-,29-/m1/s1		MAM00367
14-hydroperoxy-H4-neuroprostane		C22H32O6				134819275		RVZZVMGFWWGKMA-XLQARWSOSA-N	InChI=1S/C22H32O6/c1-2-3-4-5-6-8-11-17(26-25)14-15-19-18(20-16-21(19)28-27-20)12-9-7-10-13-22(23)24/h3-4,6-9,14-15,17-21,25H,2,5,10-13,16H2,1H3,(H,23,24)/b4-3-,8-6-,9-7-,15-14+/t17-,18-,19+,20-,21+/m0/s1		MAM00368
14-hydroxy-E4-neuroprostane		C22H32O5			CHEBI:174978	53481475		BCQOUZGZSCCQCM-YOQRWUOZSA-N	InChI=1S/C22H32O5/c1-2-3-4-5-6-8-11-17(23)14-15-19-18(20(24)16-21(19)25)12-9-7-10-13-22(26)27/h3-4,6-9,14-15,17-19,21,23,25H,2,5,10-13,16H2,1H3,(H,26,27)/b4-3-,8-6-,9-7-,15-14+		MAM00370
14-hydroxytetradecanoic acid		C14H28O3	LMFA01050044		CHEBI:77168	3084276		JOSXCARTDOQGLV-UHFFFAOYSA-N	InChI=1S/C14H28O3/c15-13-11-9-7-5-3-1-2-4-6-8-10-12-14(16)17/h15H,1-13H2,(H,16,17)		MAM00371
15(R)-HEPE		C20H30O3	LMFA03070037		CHEBI:91140	52921892		WLKCSMCLEKGITB-MXTKCVSJSA-N	InChI=1S/C20H30O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h3-5,8-11,13-14,17,19,21H,2,6-7,12,15-16,18H2,1H3,(H,22,23)/b5-4-,10-8-,11-9-,13-3-,17-14+/t19-/m1/s1		MAM00373
15(R)-HETE		C20H32O3				1436		JSFATNQSLKRBCI-UHFFFAOYSA-N	InChI=1S/C20H32O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h4-5,8-11,14,17,19,21H,2-3,6-7,12-13,15-16,18H2,1H3,(H,22,23)		MAM00374
15(S)-HEPE		C20H30O3	LMFA03070009		CHEBI:88347	5283192		WLKCSMCLEKGITB-DBVSHIMFSA-N	InChI=1S/C20H30O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h3-5,8-11,13-14,17,19,21H,2,6-7,12,15-16,18H2,1H3,(H,22,23)/b5-4-,10-8-,11-9-,13-3-,17-14+/t19-/m0/s1		MAM00376
15(S)-HETE		C20H32O3	LMFA03060001	C04742	CHEBI:15558	5280724		JSFATNQSLKRBCI-VAEKSGALSA-N	InChI=1S/C20H32O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h4-5,8-11,14,17,19,21H,2-3,6-7,12-13,15-16,18H2,1H3,(H,22,23)/b5-4-,10-8-,11-9-,17-14+/t19-/m0/s1		MAM00377
15(S)-HETRE		C20H34O3	LMFA03050007		CHEBI:88348	5283145		IUKXMNDGTWTNTP-OAHXIXLCSA-N	InChI=1S/C20H34O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h4-5,9,11,14,17,19,21H,2-3,6-8,10,12-13,15-16,18H2,1H3,(H,22,23)/b5-4-,11-9-,17-14+/t19-/m0/s1		MAM00378
15(S)-HPEPE		C20H30O4				16759352		FPMFSFWYWZLDKP-DBVSHIMFSA-N	InChI=1S/C20H30O4/c1-2-3-13-16-19(24-23)17-14-11-9-7-5-4-6-8-10-12-15-18-20(21)22/h3-5,8-11,13-14,17,19,23H,2,6-7,12,15-16,18H2,1H3,(H,21,22)/b5-4-,10-8-,11-9-,13-3-,17-14+/t19-/m0/s1		MAM00379
15(S)-HPETE		C20H32O4	LMFA03060014	C05966	CHEBI:15628	5280893		BFWYTORDSFIVKP-VAEKSGALSA-N	InChI=1S/C20H32O4/c1-2-3-13-16-19(24-23)17-14-11-9-7-5-4-6-8-10-12-15-18-20(21)22/h4-5,8-11,14,17,19,23H,2-3,6-7,12-13,15-16,18H2,1H3,(H,21,22)/b5-4-,10-8-,11-9-,17-14+/t19-/m0/s1		MAM00380
15-dehydro-prostaglandin D2		C20H30O5	LMFA03010206	C04758	CHEBI:15557	5280727		XEQAHADLFLAPQL-RBIQQSKKSA-N	InChI=1S/C20H30O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,16-18,22H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/b7-4-,13-12+/t16-,17-,18+/m1/s1		MAM00381
15-deoxy-delta-12,14-PGJ2		C20H28O3	LMFA03010021		CHEBI:34159	5311211		VHRUMKCAEVRUBK-GODQJPCRSA-N	InChI=1S/C20H28O3/c1-2-3-4-5-6-10-13-18-17(15-16-19(18)21)12-9-7-8-11-14-20(22)23/h6-7,9-10,13,15-17H,2-5,8,11-12,14H2,1H3,(H,22,23)/b9-7-,10-6+,18-13+/t17-/m0/s1		MAM00383
15-deoxy-PGD2		C20H30O4	LMFA03010051			5283052		QUGBPWLPAUHDTI-PLGLXCLHSA-N	InChI=1S/C20H30O4/c1-2-3-4-5-6-9-12-16-17(19(22)15-18(16)21)13-10-7-8-11-14-20(23)24/h6-7,9-10,12,17,19,22H,2-5,8,11,13-15H2,1H3,(H,23,24)/b9-6+,10-7-,16-12+/t17-,19+/m1/s1		MAM00384
15-deoxy-prostaglandin J2		C20H28O3	LMFA03010021		CHEBI:34159	5311211		VHRUMKCAEVRUBK-GODQJPCRSA-N	InChI=1S/C20H28O3/c1-2-3-4-5-6-10-13-18-17(15-16-19(18)21)12-9-7-8-11-14-20(22)23/h6-7,9-10,13,15-17H,2-5,8,11-12,14H2,1H3,(H,22,23)/b9-7-,10-6+,18-13+/t17-/m0/s1		MAM00385
15-epi-lipoxin A4		C20H32O5	LMFA03040010		CHEBI:72789	9841438		IXAQOQZEOGMIQS-JEWNPAEBSA-N	InChI=1S/C20H32O5/c1-2-3-8-12-17(21)13-9-6-4-5-7-10-14-18(22)19(23)15-11-16-20(24)25/h4-7,9-10,13-14,17-19,21-23H,2-3,8,11-12,15-16H2,1H3,(H,24,25)/b6-4-,7-5+,13-9+,14-10+/t17-,18-,19+/m1/s1		MAM00386
15-epi-lipoxin B4		C20H32O5	LMFA03040007		CHEBI:63991	9928453		UXVRTOKOJOMENI-SKYGSKSRSA-N	InChI=1S/C20H32O5/c1-2-3-8-14-18(22)19(23)15-10-7-5-4-6-9-12-17(21)13-11-16-20(24)25/h4-7,9-10,12,15,17-19,21-23H,2-3,8,11,13-14,16H2,1H3,(H,24,25)/b6-4-,7-5+,12-9+,15-10+/t17-,18-,19-/m1/s1		MAM00388
15-Epi-lipoxin B5		C20H30O5	LMFA03020053		CHEBI:175479	53481476		VLLDKSJDBRLUOY-XIFXWWOOSA-N	InChI=1S/C20H30O5/c1-2-3-8-14-18(22)19(23)15-10-7-5-4-6-9-12-17(21)13-11-16-20(24)25/h3-10,12,15,17-19,21-23H,2,11,13-14,16H2,1H3,(H,24,25)/b6-4-,7-5+,8-3-,12-9+,15-10+/t17-,18+,19+/m0/s1		MAM00389
15H-11,12-EETA		C20H32O4	LMFA03080007		CHEBI:34160	11954042		GELFSVXLSDZDHE-YZSNCDGGSA-N	InChI=1S/C20H32O4/c1-2-3-9-12-17(21)15-16-19-18(24-19)13-10-7-5-4-6-8-11-14-20(22)23/h4,6-7,10,15-19,21H,2-3,5,8-9,11-14H2,1H3,(H,22,23)/b6-4-,10-7-,16-15+/t17-,18?,19?/m0/s1		MAM00390
15-Keto-prostaglandin F2alpha		C20H32O5	LMFA03010026	C05960	CHEBI:28442	5280887		LOLJEILMPWPILA-AMFHKTBMSA-N	InChI=1S/C20H32O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,16-19,22-23H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/b7-4-,13-12+/t16-,17-,18+,19-/m1/s1		MAM00392
15-OxoETE		C20H30O3	LMFA03060051	C04577	CHEBI:15559	5280701		YGJTUEISKATQSM-USWFWKISSA-N	InChI=1S/C20H30O3/c1-2-3-13-16-19(21)17-14-11-9-7-5-4-6-8-10-12-15-18-20(22)23/h4-5,8-11,14,17H,2-3,6-7,12-13,15-16,18H2,1H3,(H,22,23)/b5-4-,10-8-,11-9-,17-14+		MAM00393
15-Oxo-lipoxin A4		C20H30O5	LMFA03040011			53481477		KMQGFEBCBYXSPZ-LGJFVLQCSA-N	InChI=1S/C20H30O5/c1-2-3-8-12-17(21)13-9-6-4-5-7-10-14-18(22)19(23)15-11-16-20(24)25/h4-7,9-10,13-14,18-19,22-23H,2-3,8,11-12,15-16H2,1H3,(H,24,25)/b6-4-,7-5+,13-9+,14-10+/t18-,19-/m1/s1		MAM00394
16(R)-HETE		C20H32O3	LMFA03060069		CHEBI:34162	9548884		JEKNPVYFNMZRJG-STHMYGMFSA-N	InChI=1S/C20H32O3/c1-2-3-16-19(21)17-14-12-10-8-6-4-5-7-9-11-13-15-18-20(22)23/h4-5,8-11,14,17,19,21H,2-3,6-7,12-13,15-16,18H2,1H3,(H,22,23)/b5-4-,10-8-,11-9-,17-14-/t19-/m1/s1		MAM00396
16(S)-hydroxy-18-oxo-18-CoA-LTE4		C42H67N8O23P3S2				134159828		APLMMNVXTIRDHJ-HUPHXZBFSA-N	InChI=1S/C42H67N8O23P3S2/c1-42(2,22-70-76(67,68)73-75(65,66)69-20-28-35(72-74(62,63)64)34(57)40(71-28)50-24-49-33-37(44)47-23-48-38(33)50)36(58)39(59)46-16-15-30(53)45-17-18-77-32(56)19-25(51)11-8-6-4-3-5-7-9-13-29(78-21-26(43)41(60)61)27(52)12-10-14-31(54)55/h3-5,7,9,13,23-29,34-36,40,51-52,57-58H,6,8,10-12,14-22,43H2,1-2H3,(H,45,53)(H,46,59)(H,54,55)(H,60,61)(H,65,66)(H,67,68)(H2,44,47,48)(H2,62,63,64)/b4-3+,7-5+,13-9+		MAM00397
16,18-Oxo-18-CoA-dinor-LTE4		C42H65N8O23P3S2				134159829		IPTNGKBINTWILB-HUPHXZBFSA-N	InChI=1S/C42H65N8O23P3S2/c1-42(2,22-70-76(67,68)73-75(65,66)69-20-28-35(72-74(62,63)64)34(57)40(71-28)50-24-49-33-37(44)47-23-48-38(33)50)36(58)39(59)46-16-15-30(53)45-17-18-77-32(56)19-25(51)11-8-6-4-3-5-7-9-13-29(78-21-26(43)41(60)61)27(52)12-10-14-31(54)55/h3-5,7,9,13,23-24,26-29,34-36,40,52,57-58H,6,8,10-12,14-22,43H2,1-2H3,(H,45,53)(H,46,59)(H,54,55)(H,60,61)(H,65,66)(H,67,68)(H2,44,47,48)(H2,62,63,64)/b4-3+,7-5+,13-9+		MAM00398
16alpha-Hydroxydehydroepiandrosterone		C19H28O3	LMST02020064	C05139	CHEBI:27771	102030		QQIVKFZWLZJXJT-DNKQKWOHSA-N	InChI=1S/C19H28O3/c1-18-7-5-12(20)9-11(18)3-4-13-14(18)6-8-19(2)15(13)10-16(21)17(19)22/h3,12-16,20-21H,4-10H2,1-2H3/t12-,13+,14-,15-,16+,18-,19-/m0/s1		MAM00399
16alpha-Hydroxyestrone		C18H22O3	LMST02010041	C05300	CHEBI:776	115116		WPOCIZJTELRQMF-QFXBJFAPSA-N	InChI=1S/C18H22O3/c1-18-7-6-13-12-5-3-11(19)8-10(12)2-4-14(13)15(18)9-16(20)17(18)21/h3,5,8,13-16,19-20H,2,4,6-7,9H2,1H3/t13-,14-,15+,16-,18+/m1/s1		MAM00400
16E-18-Oxo-18-CoA-dinor-LTE4		C42H65N8O22P3S2				134159830		UNMYUSONOSUPAJ-IULMANHKSA-N	InChI=1S/C42H65N8O22P3S2/c1-42(2,23-69-75(66,67)72-74(64,65)68-21-28-35(71-73(61,62)63)34(56)40(70-28)50-25-49-33-37(44)47-24-48-38(33)50)36(57)39(58)46-18-17-30(52)45-19-20-76-32(55)16-11-9-7-5-3-4-6-8-10-14-29(77-22-26(43)41(59)60)27(51)13-12-15-31(53)54/h3-4,6,8,10-11,14,16,24-29,34-36,40,51,56-57H,5,7,9,12-13,15,17-23,43H2,1-2H3,(H,45,52)(H,46,58)(H,53,54)(H,59,60)(H,64,65)(H,66,67)(H2,44,47,48)(H2,61,62,63)/b4-3+,8-6+,14-10+,16-11+		MAM00401
16-Glucuronide-estriol		C24H32O9	LMST05010008	C05504	CHEBI:766	122281		FQYGGFDZJFIDPU-JRSYHJKYSA-N	InChI=1S/C24H32O9/c1-24-7-6-13-12-5-3-11(25)8-10(12)2-4-14(13)15(24)9-16(21(24)29)32-23-19(28)17(26)18(27)20(33-23)22(30)31/h3,5,8,13-21,23,25-29H,2,4,6-7,9H2,1H3,(H,30,31)/t13-,14-,15+,16-,17+,18+,19-,20+,21+,23-,24+/m1/s1		MAM00402
16-Hydroxyhexadecanoic acid		C16H32O3	LMFA01050051	C18218	CHEBI:55328	10466		UGAGPNKCDRTDHP-UHFFFAOYSA-N	InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)		MAM00403
17alpha,20alpha-Dihydroxycholesterol		C27H46O3	LMST04030176		CHEBI:783	5460687		PRZXKPDANWDCNC-IBQHSZKZSA-N	InChI=1S/C27H46O3/c1-18(2)7-6-13-26(5,29)27(30)16-12-23-21-9-8-19-17-20(28)10-14-24(19,3)22(21)11-15-25(23,27)4/h8,18,20-23,28-30H,6-7,9-17H2,1-5H3/t20-,21+,22-,23-,24-,25-,26+,27+/m0/s1		MAM00405
17alpha,21-Dihydroxypregnenolone		C21H32O4	LMST02030141	C05487	CHEBI:27832	192735		JNHJGXQUDOYJAK-IYRCEVNGSA-N	InChI=1S/C21H32O4/c1-19-8-5-14(23)11-13(19)3-4-15-16(19)6-9-20(2)17(15)7-10-21(20,25)18(24)12-22/h3,14-17,22-23,25H,4-12H2,1-2H3/t14-,15+,16-,17-,19-,20-,21-/m0/s1		MAM00406
17alpha-Hydroxypregnenolone sulfate		C21H32O6S			CHEBI:89454	644042		OMOKWYAQVYBHMG-TVWVXWENSA-N	InChI=1S/C21H32O6S/c1-13(22)21(23)11-8-18-16-5-4-14-12-15(27-28(24,25)26)6-9-19(14,2)17(16)7-10-20(18,21)3/h4,15-18,23H,5-12H2,1-3H3,(H,24,25,26)/t15-,16+,17-,18-,19-,20-,21-/m0/s1		MAM00407
17alpha-Hydroxypregnenolone		C21H32O3	LMST02030089		CHEBI:28750	91451		JERGUCIJOXJXHF-TVWVXWENSA-N	InChI=1S/C21H32O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h4,15-18,23-24H,5-12H2,1-3H3/t15-,16+,17-,18-,19-,20-,21-/m0/s1		MAM00408
17ALPHA-HYDROXYPROGESTERONE		C21H30O3	LMST02030161	C01176	CHEBI:17252	6238		DBPWSSGDRRHUNT-CEGNMAFCSA-N	InChI=1S/C21H30O3/c1-13(22)21(24)11-8-18-16-5-4-14-12-15(23)6-9-19(14,2)17(16)7-10-20(18,21)3/h12,16-18,24H,4-11H2,1-3H3/t16-,17+,18+,19+,20+,21+/m1/s1		MAM00409
17beta-Estradiol-2,3-quinone		C18H22O3			CHEBI:174034	131769816		LBSRSXWOMYPVBY-LRDWQAQRSA-N	InChI=1S/C18H22O3/c1-18-7-6-11-12(14(18)4-5-17(18)21)3-2-10-8-15(19)16(20)9-13(10)11/h8-9,11-12,14,17,21H,2-7H2,1H3/t11-,12+,14-,17+,18+/m1/s1		MAM00410
17beta-Estradiol-3,4-quinone		C18H22O3			CHEBI:174035	131769817		XVPUMLOTNZVTSL-BLNOFITASA-N	InChI=1S/C18H22O3/c1-18-9-8-11-10-4-6-15(19)17(21)13(10)3-2-12(11)14(18)5-7-16(18)20/h4,6,11-12,14,16,20H,2-3,5,7-9H2,1H3/t11-,12-,14+,16-,18-/m0/s1		MAM00412
17-HETE		C20H32O3	LMFA03060091		CHEBI:63995	6442740		OPPIPPRXLIDJKN-JPURVOHMSA-N	InChI=1S/C20H32O3/c1-2-16-19(21)17-14-12-10-8-6-4-3-5-7-9-11-13-15-18-20(22)23/h3,5-6,8-9,11-12,14,19,21H,2,4,7,10,13,15-18H2,1H3,(H,22,23)/b5-3-,8-6-,11-9-,14-12-		MAM00414
17-hydroxy-E4-neuroprostane		C22H32O5			CHEBI:174980	53481484		ULILMUUUHYDFOW-HOGCIABESA-N	InChI=1S/C22H32O5/c1-2-3-8-11-17(23)14-15-19-18(20(24)16-21(19)25)12-9-6-4-5-7-10-13-22(26)27/h3,5-9,14-15,17-19,21,23,25H,2,4,10-13,16H2,1H3,(H,26,27)/b7-5-,8-3-,9-6-,15-14+		MAM00417
18(R)-Hydroxy-20-oxo-20-CoA-LTE4		C44H69N8O23P3S2				134159831		LTGUFAUPEHDXRQ-MMWASYCDSA-N	InChI=1S/C44H69N8O23P3S2/c1-44(2,24-72-78(69,70)75-77(67,68)71-22-30-37(74-76(64,65)66)36(59)42(73-30)52-26-51-35-39(46)49-25-50-40(35)52)38(60)41(61)48-18-17-32(55)47-19-20-79-34(58)21-27(53)13-10-8-6-4-3-5-7-9-11-15-31(80-23-28(45)43(62)63)29(54)14-12-16-33(56)57/h3,5-9,11,15,25-31,36-38,42,53-54,59-60H,4,10,12-14,16-24,45H2,1-2H3,(H,47,55)(H,48,61)(H,56,57)(H,62,63)(H,67,68)(H,69,70)(H2,46,49,50)(H2,64,65,66)/b5-3+,8-6+,9-7+,15-11+		MAM00419
18-CoA-18-oxo-dinor-LTB4		C39H60N7O21P3S			CHEBI:173306	76043774		CQLBXHGTJMWNLT-UHFFFAOYSA-N	InChI=1S/C39H60N7O21P3S/c1-39(2,22-64-70(61,62)67-69(59,60)63-21-27-33(66-68(56,57)58)32(53)38(65-27)46-24-45-31-35(40)43-23-44-36(31)46)34(54)37(55)42-18-17-28(49)41-19-20-71-30(52)16-9-5-8-13-25(47)11-6-3-4-7-12-26(48)14-10-15-29(50)51/h3-8,11-12,23-27,32-34,38,47-48,53-54H,9-10,13-22H2,1-2H3,(H,41,49)(H,42,55)(H,50,51)(H,59,60)(H,61,62)(H2,40,43,44)(H2,56,57,58)		MAM00421
18-Hete		C20H32O3	LMFA03060092		CHEBI:63579	6442778		PPCHNRUZQWLEMF-XBOCNYGYSA-N	InChI=1S/C20H32O3/c1-2-19(21)17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20(22)23/h4-7,10-13,19,21H,2-3,8-9,14-18H2,1H3,(H,22,23)/b6-4-,7-5-,12-10-,13-11-		MAM00426
18-hydroxy-all-trans-retinoate		C20H28O3	LMPR01090054		CHEBI:80657	6506224		XSJOIRFEYHJNAW-FCKHSPHMSA-N	InChI=1S/C20H28O3/c1-15(7-5-8-16(2)13-19(22)23)10-11-18-17(14-21)9-6-12-20(18,3)4/h5,7-8,10-11,13,21H,6,9,12,14H2,1-4H3,(H,22,23)/b8-5+,11-10+,15-7+,16-13+		MAM00427
18-HYDROXYCORTICOSTERONE		C21H30O5	LMST02030091	C01124	CHEBI:16485	11222		HFSXHZZDNDGLQN-ZVIOFETBSA-N	InChI=1S/C21H30O5/c1-20-7-6-13(24)8-12(20)2-3-14-15-4-5-16(18(26)10-22)21(15,11-23)9-17(25)19(14)20/h8,14-17,19,22-23,25H,2-7,9-11H2,1H3/t14-,15-,16+,17-,19+,20-,21+/m0/s1		MAM00429
19(S)-HETE		C20H32O3	LMFA03060074		CHEBI:34185	9548883		XFUXZHQUWPFWPR-DZBJBCEBSA-N	InChI=1S/C20H32O3/c1-19(21)17-15-13-11-9-7-5-3-2-4-6-8-10-12-14-16-18-20(22)23/h3-6,9-12,19,21H,2,7-8,13-18H2,1H3,(H,22,23)/b5-3-,6-4-,11-9-,12-10-/t19-/m0/s1		MAM00430
